asset_ticker,asset_type,query_keyword,news_category,title,description,source,published_at,sentiment,confidence,prob_negative,prob_positive,url
TSLA,Company,TSLA,KEYWORD_SEARCH,FRMI STOCK DROP: Fermi Inc. Hit with Securities Class Action after Stock Plummets 33% -- Contact BFA Law by March 6 if You Lost Money,Fermi Inc. Hit with Securities Class Action after Stock Plummets 33% -- Contact BFA Law by March 6 if You Lost Money...,GlobeNewswire,2026-01-22T13:47:00Z,Negative,0.9469178318977356,0.9469178318977356,0.05308215320110321,https://www.globenewswire.com/news-release/2026/01/22/3223783/0/en/FRMI-STOCK-DROP-Fermi-Inc-Hit-with-Securities-Class-Action-after-Stock-Plummets-33-Contact-BFA-Law-by-March-6-if-You-Lost-Money.html
TSLA,Company,TSLA,KEYWORD_SEARCH,ITGR STOCK DROP: Integer Holdings Corporation Hit with Securities Class Action after Stock Plummets 32% -- Contact BFA Law by February 9 if You Lost Money,Integer Holdings Corporation Hit with Securities Class Action after Stock Plummets 32% -- Contact BFA Law by February 9 if You Lost Money...,GlobeNewswire,2026-01-22T13:46:00Z,Negative,0.950315535068512,0.950315535068512,0.04968446493148804,https://www.globenewswire.com/news-release/2026/01/22/3223780/0/en/ITGR-STOCK-DROP-Integer-Holdings-Corporation-Hit-with-Securities-Class-Action-after-Stock-Plummets-32-Contact-BFA-Law-by-February-9-if-You-Lost-Money.html
TSLA,Company,TSLA,KEYWORD_SEARCH,WLTH INQUIRY ANNOUNCED: Wealthfront Corporation is Under Investigation for Securities Violations by BFA After Stock Drops 16% -- Contact the Firm if You Lost Money,Wealthfront Corporation is Under Investigation for Securities Violations by BFA After Stock Drops 16% -- Contact the Firm if You Lost Money ...,GlobeNewswire,2026-01-22T13:46:00Z,Negative,0.9644511342048645,0.9644511342048645,0.035548850893974304,https://www.globenewswire.com/news-release/2026/01/22/3223779/0/en/WLTH-INQUIRY-ANNOUNCED-Wealthfront-Corporation-is-Under-Investigation-for-Securities-Violations-by-BFA-After-Stock-Drops-16-Contact-the-Firm-if-You-Lost-Money.html
TSLA,Company,TSLA,KEYWORD_SEARCH,"Sustainable Materials Market Size Worth USD 1,183.54 Billion By 2035","According to Precedence Research, the global sustainable materials market size was valued at USD 374.67 billion in 2025 and is estimated to grow from USD 421.17 billion in 2026 to USD 1,183.54 billion by 2035, with a CAGR of 12.19% from 2026 to 2035. The incr…",GlobeNewswire,2026-01-22T13:46:00Z,Positive,0.9947775602340698,0.0052224937826395035,0.9947775602340698,https://www.globenewswire.com/news-release/2026/01/22/3223781/0/en/Sustainable-Materials-Market-Size-Worth-USD-1-183-54-Billion-By-2035.html
TSLA,Company,TSLA,KEYWORD_SEARCH,"ARDT STOCK DROP: BFA Law Hits Ardent Health, Inc. with Securities Class Action after Stock Plummets 33% -- Contact the Firm by March 9 if You Lost Money","BFA Law Hits Ardent Health, Inc. with Securities Class Action after Stock Plummets 33% -- Contact the Firm by March 9 if You Lost Money ...",GlobeNewswire,2026-01-22T13:45:00Z,Negative,0.9490357041358948,0.9490357041358948,0.050964366644620895,https://www.globenewswire.com/news-release/2026/01/22/3223776/0/en/ARDT-STOCK-DROP-BFA-Law-Hits-Ardent-Health-Inc-with-Securities-Class-Action-after-Stock-Plummets-33-Contact-the-Firm-by-March-9-if-You-Lost-Money.html
TSLA,Company,TSLA,KEYWORD_SEARCH,Tesla insurance gets 50% cheaper when FSD is driving,Tesla claims that its Full Self-Driving system is many times safer than human drivers according to its own statistics. Insurance companies are now beginning to take notice.,Notebookcheck.net,2026-01-22T13:40:00Z,Positive,0.6965054273605347,0.3034946024417877,0.6965054273605347,https://www.notebookcheck.net/Tesla-insurance-gets-50-cheaper-when-FSD-is-driving.1210027.0.html
TSLA,Company,TSLA,KEYWORD_SEARCH,"For The Future Of EVs, What Policy Is ""Stupid""?","Over the past couple of years, I have had several posts here expressing skepticism about whether electric vehicles (EVs) were really the wave of the future. Most recently, I had a post on December 17 noting the rapid decline of EV sales in the U.S. during the…",Freerepublic.com,2026-01-22T13:35:47Z,Negative,0.974763035774231,0.974763035774231,0.025236915796995163,https://freerepublic.com/focus/f-chat/4363401/posts
TSLA,Company,TSLA,KEYWORD_SEARCH,Musk to attend Davos for first time after years of criticizing WEF,"Jan 22 (Reuters) - Elon Musk will attend the World Economic Forum in Davos for the first time on Thursday, marking a striking reversal for the billionaire who has publicl… Leggi",Internazionale.it,2026-01-22T13:34:46Z,Negative,0.9714852571487427,0.9714852571487427,0.028514698147773743,https://www.internazionale.it/ultime-notizie-reuters/2026/01/22/musk-to-attend-davos-for-first-time-after-years-of-criticizing-wef
TSLA,Company,TSLA,KEYWORD_SEARCH,"Government Realizes That Throwing Money At Air Traffic Control Is A Good Idea, Funds More Hiring And Pay Raises","That 3.8% raise for air traffic controllers is strangely conditional: the FAA administrator gets to decide whether or not to pay it out,",Jalopnik,2026-01-22T13:31:42Z,Positive,0.8706367611885071,0.12936316430568695,0.8706367611885071,https://www.jalopnik.com/2082116/government-throwing-money-air-traffic-control/
TSLA,Company,TSLA,KEYWORD_SEARCH,[Eugene Volokh] First Circuit Judge on Title VI Hostile Environment Harassment Claims and the First Amendment,An excerpt from Judge Joshua Dunlap's opinion concurring in the denial of rehearing en banc yesterday in StandWithUs Center for…,Reason,2026-01-22T13:27:33Z,Negative,0.8885632157325745,0.8885632157325745,0.11143680661916733,https://reason.com/volokh/2026/01/22/first-circuit-judge-on-title-vi-hostile-environment-harassment-claims-and-the-first-amendment/
TSLA,Company,TSLA,KEYWORD_SEARCH,Madras Bar Association elects new office-bearers,"CHENNAI: The Madras Bar Association (MBA), one of the oldest Bar associations in the country, elected its new office-bearers in the elections held on .",The Times of India,2026-01-22T13:18:24Z,Positive,0.9745100736618042,0.0254899263381958,0.9745100736618042,https://timesofindia.indiatimes.com/city/chennai/madras-bar-association-elects-new-office-bearers/articleshow/127157768.cms
TSLA,Company,TSLA,KEYWORD_SEARCH,Gas demand fuels Adani Total Gas Q3 net growth by 9%,"Adani Total Gas reports a 9% Q3 profit growth, driven by rising gas demand and network expansion.",BusinessLine,2026-01-22T13:15:05Z,Positive,0.9933760762214661,0.006623867899179459,0.9933760762214661,https://www.thehindubusinessline.com/companies/gas-demand-fuels-adani-total-gas-q3-net-growth-by-9/article70538042.ece
TSLA,Company,TSLA,KEYWORD_SEARCH,Aluminum Metal Powder Market Volume Worth 794.8 Kilo Tons by 2035,The global aluminum metal powder market volume is expected to grow from 676.90 kilo tons in 2026 to 794.8 kilo tons in 2035....,GlobeNewswire,2026-01-22T13:15:00Z,Positive,0.9956443309783936,0.004355683457106352,0.9956443309783936,https://www.globenewswire.com/news-release/2026/01/22/3223727/0/en/Aluminum-Metal-Powder-Market-Volume-Worth-794-8-Kilo-Tons-by-2035.html
TSLA,Company,TSLA,KEYWORD_SEARCH,"Musk's chatbot flooded X with millions of sexualised images in days, new estimates show","Elon Musk's AI chatbot, Grok, created and shared over 1.8 million sexualized images of women and children. This surge of disturbing content, generated in just nine days, sparked global outrage and investigations by governments. The scale and public nature of …",The Times of India,2026-01-22T13:14:19Z,Negative,0.9737696647644043,0.9737696647644043,0.026230277493596077,https://economictimes.indiatimes.com/tech/artificial-intelligence/musks-chatbot-flooded-x-with-millions-of-sexualised-images-in-days-new-estimates-show/articleshow/127155797.cms
TSLA,Company,TSLA,KEYWORD_SEARCH,Aluminum Flat Products Market Volume Worth 62.13 Million Tons by 2035,The global aluminum flat products market volume is expected to grow from 48.45 million tons in 2026 to 62.13 million tons in 2035....,GlobeNewswire,2026-01-22T13:11:00Z,Positive,0.9954342246055603,0.004565767012536526,0.9954342246055603,https://www.globenewswire.com/news-release/2026/01/22/3223720/0/en/Aluminum-Flat-Products-Market-Volume-Worth-62-13-Million-Tons-by-2035.html
TSLA,Company,TSLA,KEYWORD_SEARCH,"Can China rely on domestic oil after Iran, Venezuela shocks?","Donald Trump's moves against two key suppliers have revived debate over China’s fragile oil balance. With domestic output flat and oil fields aging, how much capacity — if any — exists to raise production?",DW (English),2026-01-22T13:11:00Z,Negative,0.9678717255592346,0.9678717255592346,0.032128337770700455,https://www.dw.com/en/can-china-rely-on-domestic-oil-after-iran-venezuela-shocks/a-75516569
TSLA,Company,TSLA,KEYWORD_SEARCH,"Planning to buy a Tesla? Here’s how you can own Model Y for Rs 49,000/month","Tesla is making its Model Y more accessible in India with a new finance scheme offering EMIs starting at Rs 49,000 per month after a Rs 6 lakh down payment. This initiative, coupled with a recent Rs 2 lakh discount, aims to boost sales of the electric SUV in …",The Times of India,2026-01-22T13:10:41Z,Positive,0.9824572205543518,0.017542710527777672,0.9824572205543518,https://timesofindia.indiatimes.com/auto/cars/planning-to-buy-a-tesla-heres-how-you-can-own-model-y-for-rs-49000/month/articleshow/127156830.cms
TSLA,Company,TSLA,KEYWORD_SEARCH,"The Download: Yann LeCun’s new venture, and lithium’s on the rise","This is today’s edition of The Download, our weekday newsletter that provides a daily dose of what’s going on in the world of technology. Yann LeCun’s new venture is a contrarian bet against large language models     Yann LeCun is a Turing Award recipient and…",MIT Technology Review,2026-01-22T13:10:00Z,Negative,0.8230640888214111,0.8230640888214111,0.17693592607975006,https://www.technologyreview.com/2026/01/22/1131680/the-download-yann-lecun-lithium-rise/
TSLA,Company,TSLA,KEYWORD_SEARCH,New Audi Concept C review: a true EV successor to the TT and R8,The Audi Concept C wowed at the Munich Motor Show - will it do the same on the road?,AutoExpress,2026-01-22T13:04:29Z,Positive,0.9792755842208862,0.02072436921298504,0.9792755842208862,https://www.autoexpress.co.uk/audi/368788/new-audi-concept-c-review-true-ev-successor-tt-and-r8
TSLA,Company,TSLA,KEYWORD_SEARCH,"National Herbarium of Ireland, ICE Tracking Apps, Old Vine Registry, More: Thursday ResearchBuzz, January 22, 2026","NEW RESOURCES Digital Repository of Ireland: New Collection in DRI – The National Herbarium of Ireland digital collection of Irish plants . “The complete collection contains some 20,000 samples of plant products, […]",Researchbuzz.me,2026-01-22T13:01:52Z,Positive,0.8824693560600281,0.11753062903881073,0.8824693560600281,https://researchbuzz.me/2026/01/22/national-herbarium-of-ireland-ice-tracking-apps-old-vine-registry-more-thursday-researchbuzz-january-22-2026/
TSLA,Company,TSLA,KEYWORD_SEARCH,"From Rock to Tech, Talent Flees Taxes","California Democrats should listen to The Rolling Stones. The band famously fled England in the 1970s, heading into tax exile in the south of France.... Read More
The post From Rock to Tech, Talent Flees Taxes appeared first on The Daily Signal.",Daily Signal,2026-01-22T13:00:00Z,Negative,0.8092718720436096,0.8092718720436096,0.19072812795639038,https://www.dailysignal.com/2026/01/22/from-rock-to-tech-talent-flees-taxes/
TSLA,Company,TSLA,KEYWORD_SEARCH,Trump’s Attack on Philanthropy,"Universities, law firms, and news media have already been targeted by the administration. As the Justice Department pushes to investigate the Open Society Foundations, it seems that philanthropies that support critical voices may be next.",The New York Review of Books,2026-01-22T13:00:00Z,Negative,0.9789460301399231,0.9789460301399231,0.02105392888188362,http://www.nybooks.com/articles/2026/02/12/trumps-attack-on-philanthropy-neier-lamarche/
TSLA,Company,TSLA,KEYWORD_SEARCH,"Elon Musk’s Tesla is hiring interns in Delhi, Gurugram, Bengaluru, and other cities: Check eligibility criteria and how to apply","News News: Tesla, an American multinational automotive and clean energy company led by Elon Musk, has introduced internship opportunities in India across multipl.",The Times of India,2026-01-22T12:54:39Z,Positive,0.9222131967544556,0.07778678089380264,0.9222131967544556,https://timesofindia.indiatimes.com/auto/news/elon-musks-tesla-is-hiring-interns-in-delhi-gurugram-bengaluru-and-other-cities-check-eligibility-criteria-and-how-to-apply/articleshow/127154630.cms
TSLA,Company,TSLA,KEYWORD_SEARCH,Tesla CEO Elon Musk outlines expectations for Cybercab production - Teslarati,Tesla CEO Elon Musk outlines expectations for Cybercab productionTeslarati Is Elon Musk Lowering Q4 Conference Call Expectations With This Cybercab Comment?Investor's Business Daily Elon Musk warns of a slow pace of Cybercab and Optimus production (TSLA:NASDA…,Slashdot.org,2026-01-22T12:52:43Z,Negative,0.9714877009391785,0.9714877009391785,0.028512269258499146,https://slashdot.org/firehose.pl?op=view&amp;id=180637546
TSLA,Company,TSLA,KEYWORD_SEARCH,"Volvo EX60 eléctrico: 640 km de autonomía, NACS y Gemini para borrar la ansiedad de rango en 2026","El Volvo EX60 eléctrico promete hasta 400 millas (640 km), carga 173 millas (280 km) en 10 minutos con NACS (North American Charging System) y Gemini …
The post Volvo EX60 eléctrico: 640 km de autonomía, NACS y Gemini para borrar la ansiedad de rango en 2026 …",Geeksroom.com,2026-01-22T12:45:06Z,Positive,0.7604325413703918,0.23956742882728577,0.7604325413703918,https://geeksroom.com/2026/01/volvo-ex60-electrico/143616/
TSLA,Company,TSLA,KEYWORD_SEARCH,BMW Makes It Official: U.S.-Built EVs Are Coming In Late 2026,"Last June, Automotive Energy Supply Corporation (AESC) halted construction at its new battery cell plant in South Carolina. The $1.6-billion project was meant to support production of electric BMWs at the automaker’s Spartanburg facility. Thankfully,...
First…",BMWBLOG,2026-01-22T12:42:32Z,Negative,0.9579123258590698,0.9579123258590698,0.04208769276738167,https://www.bmwblog.com/2026/01/22/bmw-ev-production-spartanburg-2026/
TSLA,Company,TSLA,KEYWORD_SEARCH,Elon Musk to Crash Davos Party - The Wall Street Journal,"Elon Musk to Crash Davos PartyThe Wall Street Journal Musk, Davos’ Most High-Profile Hater, to Make First AppearanceYahoo Finance Musk to speak in Davos on ThursdayReuters The Latest: Elon Musk and Volodymyr Zelenskyy are both attending World Economic ForumWR…",Slashdot.org,2026-01-22T12:32:52Z,Negative,0.9744642376899719,0.9744642376899719,0.025535807013511658,https://slashdot.org/firehose.pl?op=view&amp;id=180637504
TSLA,Company,TSLA,KEYWORD_SEARCH,Hackers exploit 29 zero-days on second day of Pwn2Own Automotive,"Hackers collect $439,250 after exploiting 29 zero-day vulnerabilities on the second day of Pwn2Own Automotive 2026. [...]",BleepingComputer,2026-01-22T12:30:30Z,Negative,0.5752672553062439,0.5752672553062439,0.4247327446937561,https://www.bleepingcomputer.com/news/security/hackers-exploit-29-zero-day-vulnerabilities-on-second-day-of-pwn2own-automotive/
TSLA,Company,TSLA,KEYWORD_SEARCH,"Mingteng International Announces 1-for-200 Reverse Stock Split Effective January 26, 2026","WUXI, China, Jan. 22, 2026 (GLOBE NEWSWIRE) -- Mingteng International Corporation Inc. (the “Company” or “Mingteng International”) (Nasdaq: MTEN), an automotive mold developer and supplier in China, today announced that it will effect a reverse stock split of…",GlobeNewswire,2026-01-22T12:30:00Z,Positive,0.9488328099250793,0.05116724222898483,0.9488328099250793,https://www.globenewswire.com/news-release/2026/01/22/3223639/0/en/Mingteng-International-Announces-1-for-200-Reverse-Stock-Split-Effective-January-26-2026.html
TSLA,Company,TSLA,KEYWORD_SEARCH,Hydrogen Generation Market Trends and Expansion Forecast 2026-2031 - EU RFNBO Rules Drive Certified Green Hydrogen Demand; U.S. Section 45V Tax Credit Boosts Electrolyzer Production,"Dublin, Jan. 22, 2026 (GLOBE NEWSWIRE) -- The ""Hydrogen Generation - Market Share Analysis, Industry Trends & Statistics, Growth Forecasts (2026-2031)"" has been added to ResearchAndMarkets.com's offering.",GlobeNewswire,2026-01-22T12:28:00Z,Positive,0.9936674237251282,0.006332578603178263,0.9936674237251282,https://www.globenewswire.com/news-release/2026/01/22/3223636/28124/en/Hydrogen-Generation-Market-Trends-and-Expansion-Forecast-2026-2031-EU-RFNBO-Rules-Drive-Certified-Green-Hydrogen-Demand-U-S-Section-45V-Tax-Credit-Boosts-Electrolyzer-Production.html
TSLA,Company,TSLA,KEYWORD_SEARCH,Volvo prices 400-mile EX60 SUV 30% below Tesla Model X as 10-year battery warranty and cabin projector come standard,"While Tesla offers the 10-year battery warranty as a paid extra, it comes standard for the longest-range electric SUV in its class. The EX60 also comes with 400 miles of EPA range and is one of the safest vehicles out there with the world's first multi-adapti…",Notebookcheck.net,2026-01-22T12:10:00Z,Negative,0.948302686214447,0.948302686214447,0.05169733986258507,https://www.notebookcheck.net/Volvo-prices-400-mile-EX60-SUV-30-below-Tesla-Model-X-as-10-year-battery-warranty-and-cabin-projector-come-standard.1209916.0.html
TSLA,Company,TSLA,KEYWORD_SEARCH,400-mile Volvo EX60 SUV priced 30% cheaper than Tesla Model X as 10-year battery warranty and cabin projector come standard,"While Tesla offers the 10-year battery warranty as a paid extra, it comes standard for the longest-range electric SUV in its class. The EX60 also comes with 400 miles of EPA range and is one of the safest vehicles out there with the world's first multi-adapti…",Notebookcheck.net,2026-01-22T12:10:00Z,Negative,0.5310081839561462,0.5310081839561462,0.46899178624153137,https://www.notebookcheck.net/400-mile-Volvo-EX60-SUV-priced-30-cheaper-than-Tesla-Model-X-as-10-year-battery-warranty-and-cabin-projector-come-standard.1209916.0.html
TSLA,Company,TSLA,KEYWORD_SEARCH,"Volvo to add Google Gemini to 2.5mil cars globally in “world’s biggest” OTA update, MY2020 and up eligible","Capping off a smorgasbord of Volvo news today, the Swedish carmaker has announced it will roll out Google’s Gemini generative AI to a massive 2.5 million cars in what it has dubbed “one of the […]
The post Volvo to add Google Gemini to 2.5mil cars globally in…",Paul Tan's Automotive News,2026-01-22T12:00:59Z,Positive,0.9493226408958435,0.050677381455898285,0.9493226408958435,https://paultan.org/2026/01/22/volvo-to-add-google-gemini-to-2-5mil-cars-globally-in-worlds-biggest-ota-update-my2020-and-up-eligible/
TSLA,Company,TSLA,KEYWORD_SEARCH,"Wealth Gap Between Richest, Rest of Us Hits a 37-Year High","Wealth in the US has rarely been this lopsided. New Federal Reserve data show that the richest 1% of households now possess 31.7% of all American wealth, the largest share since the Fed began tracking the numbers in 1989. Their holdings, roughly $55 trillion …",Newser,2026-01-22T11:53:22Z,Negative,0.8256099224090576,0.8256099224090576,0.17439012229442596,https://www.newser.com/story/382373/wealth-gap-between-richest-rest-of-us-hits-a-37-year-high.html
TSLA,Company,TSLA,KEYWORD_SEARCH,Elon Musk is a surprise addition to the Davos schedule - Business Insider,"Elon Musk is a surprise addition to the Davos scheduleBusiness Insider Elon Musk to Crash Davos PartyThe Wall Street Journal Musk, Davos’ Most High-Profile Hater, to Make First AppearanceBloomberg.com The Latest: Elon Musk and Volodymyr Zelenskyy are both att…",Slashdot.org,2026-01-22T11:52:55Z,Negative,0.9373747706413269,0.9373747706413269,0.06262527406215668,https://slashdot.org/firehose.pl?op=view&amp;id=180637370
TSLA,Company,TSLA,KEYWORD_SEARCH,How many points did Alijah Arenas score in debut? USC vs. Northwestern stats,"Alijah Arenas made his highly anticipated USC debut on Wednesday night at Galen Center, months after a meniscus tear put his season in doubt.",USA Today,2026-01-22T11:47:14Z,Negative,0.688789963722229,0.688789963722229,0.31120994687080383,https://www.usatoday.com/story/sports/ncaab/bigten/2026/01/22/alijah-arenas-stats-points-usc-northwestern/88293793007/
TSLA,Company,TSLA,KEYWORD_SEARCH,"Stuck for nearly four decades, Rajinikanth-Shatrughan Sinha-starrer Hum Mein Shahenshah Koun set for theatrical release","After decades of setbacks and personal loss, producer Raja Roy has completed and revived his unreleased 1989 film Hum Mein Shahenshah Koun. The star-studded action drama has been digitally upgraded and is now ready for a theatrical release.",The Times of India,2026-01-22T11:43:52Z,Negative,0.8942888975143433,0.8942888975143433,0.10571107268333435,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/stuck-for-nearly-four-decades-rajinikanth-shatrughan-sinha-starrer-hum-mein-shahenshah-koun-set-for-theatrical-release/articleshow/127148276.cms
TSLA,Company,TSLA,KEYWORD_SEARCH,Notion outage sparks backlash as Theo Browne pushes back against Obsidian suggestions,"Notion's recent performance issues sparked a developer outcry, with YouTuber Theo Browne leading the charge. This outage fueled a debate, highlighting the rivalry between Notion and Obsidian. While Obsidian users touted its reliability, Browne firmly rejected…",The Times of India,2026-01-22T11:37:40Z,Negative,0.9760833978652954,0.9760833978652954,0.023916620761156082,https://timesofindia.indiatimes.com/etimes/trending/notion-outage-sparks-backlash-as-theo-browne-pushes-back-against-obsidian-suggestions/articleshow/127137922.cms
TSLA,Company,TSLA,KEYWORD_SEARCH,Indonesia Oil & Gas Market Report 2026-2031 | Indonesia's Rising Middle Class Fuels Robust Oil & Gas Demand; Market to Achieve USD 18.81 Billion by 2031,"Indonesia's oil & gas sector presents strong opportunities in offshore growth, carbon capture, rising domestic demand, and digital advancements Indonesia's oil & gas sector presents strong opportunities in offshore growth, carbon capture, rising domestic dema…",GlobeNewswire,2026-01-22T11:37:00Z,Positive,0.9947054982185364,0.0052945674397051334,0.9947054982185364,https://www.globenewswire.com/news-release/2026/01/22/3223568/28124/en/Indonesia-Oil-Gas-Market-Report-2026-2031-Indonesia-s-Rising-Middle-Class-Fuels-Robust-Oil-Gas-Demand-Market-to-Achieve-USD-18-81-Billion-by-2031.html
TSLA,Company,TSLA,KEYWORD_SEARCH,10 Thursday AM Reads,"My morning train WFH reads: • Donald Trump vs. the World: “The bond market cannot be bullied, fooled, or bribed. It does not flatter or make deals. It reveals all.” (The Bulwark) • Greenland Clash Risks Undermining America’s Place in World Economic Order: The…",Ritholtz.com,2026-01-22T11:30:46Z,Negative,0.9039739370346069,0.9039739370346069,0.09602602571249008,https://ritholtz.com/2026/01/10-thursday-am-reads-481/
TSLA,Company,TSLA,KEYWORD_SEARCH,Don’t buy MAGA’s baby boom hype,"Usha Vance, Karoline Leavitt and Katie Miller's pregnancies do not signal a return to the 1950s",Salon,2026-01-22T11:30:31Z,Negative,0.8648971319198608,0.8648971319198608,0.13510280847549438,https://www.salon.com/2026/01/22/dont-buy-magas-baby-boom-hype/
TSLA,Company,TSLA,KEYWORD_SEARCH,Leica Q3 Monochrom Review,"The Leica Q3 Monochrom is a 60 megapixel full-frame compact camera with a fixed 28mm lens that only shoots in black and white. With a price tag around £6000 / $8000, is this simply madness or someone's dream camera? Find out now by reading our in-depth Leica …",Photographyblog.com,2026-01-22T11:30:00Z,Negative,0.946075975894928,0.946075975894928,0.053923945873975754,https://www.photographyblog.com/reviews/leica_q3_monochrom_review
TSLA,Company,TSLA,KEYWORD_SEARCH,"Tesla, Sony, and Alpine systems compromised on day one of Pwn2Own Automotive 2026","Security researchers uncovered 37 previously unknown vulnerabilities on the opening day of Pwn2Own Automotive 2026, earning a combined $516,500 in prize money, according to results released by Trend Micro’s Zero Day Initiative. The Master of Pwn leaderboard (…",Help Net Security,2026-01-22T10:59:32Z,Negative,0.9659490585327148,0.9659490585327148,0.034050971269607544,https://www.helpnetsecurity.com/2026/01/22/pwn2own-automotive-2026-vulnerability-disclosure/
TSLA,Company,TSLA,KEYWORD_SEARCH,Design Business in 2026: How Global Tensions and Economics Shape Your Creative Enterprise,"How Can Global Uncertainty Affect Your Design Business? Geopolitical strife, runaway inflation, and shifting trade rules are now the front-row view for every design business and creative firm. In early 2026, design studios and agencies realize that local proj…",Weandthecolor.com,2026-01-22T10:59:10Z,Negative,0.9690442085266113,0.9690442085266113,0.03095576912164688,https://weandthecolor.com/design-business-in-2026-how-global-tensions-and-economics-shape-your-creative-enterprise/207851
TSLA,Company,TSLA,KEYWORD_SEARCH,"Elon Musk is scheduled to speak at the World Economic Forum in Davos, today, January 22, 2026 at:","Elon Musk is scheduled to speak at the World Economic Forum in Davos, today, January 22, 2026 at: 4:30pm CET 10:30am Eastern 9:30am Central 8:30am Mountain 7:30am Pacific 6:30pm Moscow 9:00pm India 11:30pm China 7:30pm Gulf 5:30pm South Africa 6:30pm Argentin…",Freerepublic.com,2026-01-22T10:52:21Z,Positive,0.8332862854003906,0.16671371459960938,0.8332862854003906,https://freerepublic.com/focus/f-bloggers/4363385/posts
TSLA,Company,TSLA,KEYWORD_SEARCH,"Elon Musk is scheduled to speak at the World Economic Forum in Davos, today, January 22, 2026 at:","Elon Musk is scheduled to speak at the World Economic Forum in Davos, today, January 22, 2026 at: 4:30pm CET 10:30am Eastern 9:30am Central 8:30am Mountain 7:30am Pacific 6:30pm Moscow 9:00pm India 11:30pm China 7:30pm Gulf 5:30pm South Africa 6:30pm Argentin…",Freerepublic.com,2026-01-22T10:52:21Z,Positive,0.8332862854003906,0.16671371459960938,0.8332862854003906,https://freerepublic.com/focus/f-news/4363385/posts
TSLA,Company,TSLA,KEYWORD_SEARCH,How Netflix's stock lost its FANG-era mojo,"The streaming giant is putting a lot of cash to work, and it's not growing as quickly as investors want.",Business Insider,2026-01-22T10:40:01Z,Negative,0.8261074423789978,0.8261074423789978,0.1738925725221634,https://www.businessinsider.com/netflix-q4-earnings-stock-price-reaction-selloff-outlook-wbd-deal-2026-1
TSLA,Company,TSLA,KEYWORD_SEARCH,Electric Vehicle (EV) Battery Management Systems Market 2026-2031 - Rapid Scale-up in Global EV Production Sparks Modular BMS Adoption,"Dublin, Jan. 22, 2026 (GLOBE NEWSWIRE) -- The ""Electric Vehicle Battery Management System - Market Share Analysis, Industry Trends & Statistics, Growth Forecasts (2026-2031)"" has been added to ResearchAndMarkets.com's offering.",GlobeNewswire,2026-01-22T10:33:00Z,Positive,0.993240475654602,0.006759534124284983,0.993240475654602,https://www.globenewswire.com/news-release/2026/01/22/3223501/28124/en/Electric-Vehicle-EV-Battery-Management-Systems-Market-2026-2031-Rapid-Scale-up-in-Global-EV-Production-Sparks-Modular-BMS-Adoption.html
TSLA,Company,TSLA,KEYWORD_SEARCH,"How “Bitcoin Jesus” Avoided Prison, Thanks to One of the “Friends of Trump”",Billionaire fugitive Roger Ver was facing federal criminal charges until he sought the services of a select club of President Donald Trump’s former personal attorneys who have easy access to top Justice Department appointees.,ProPublica,2026-01-22T10:30:00Z,Negative,0.85089111328125,0.85089111328125,0.14910884201526642,http://www.propublica.org/article/bitcoin-jesus-roger-ver-tax-evastion-friends-of-trump-doj
TSLA,Company,TSLA,KEYWORD_SEARCH,Inside OpenAI's renewed push into robotics,"OpenAI has rapidly scaled its robotics lab over the past year and plans to open up a second lab, insiders say.",Business Insider,2026-01-22T10:17:01Z,Positive,0.9079287648200989,0.09207119792699814,0.9079287648200989,https://www.businessinsider.com/open-ai-robotics-lab-humanoid-robots-2026-1
TSLA,Company,TSLA,KEYWORD_SEARCH,Malaysia Freight and Logistics Market Report 2026-2031: FDI-Driven Manufacturing Output Revolutionizes Industrial Logistics,"Opportunities lie in last-mile delivery innovations, automated warehousing, and cross-border logistics, with growing demand for specialized and temperature-controlled services Opportunities lie in last-mile delivery innovations, automated warehousing, and cro…",GlobeNewswire,2026-01-22T10:17:00Z,Positive,0.9936595559120178,0.006340490188449621,0.9936595559120178,https://www.globenewswire.com/news-release/2026/01/22/3223491/28124/en/Malaysia-Freight-and-Logistics-Market-Report-2026-2031-FDI-Driven-Manufacturing-Output-Revolutionizes-Industrial-Logistics.html
TSLA,Company,TSLA,KEYWORD_SEARCH,Helium Market Trends and Growth Opportunity (2026-2031) with Regional Market Assessments,"The helium market is poised for growth fueled by semiconductor manufacturing expansion, MRI fleet growth in mid-income nations, and commercial space launches The helium market is poised for growth fueled by semiconductor manufacturing expansion, MRI fleet gro…",GlobeNewswire,2026-01-22T10:13:00Z,Positive,0.9947161078453064,0.005283944774419069,0.9947161078453064,https://www.globenewswire.com/news-release/2026/01/22/3223487/28124/en/Helium-Market-Trends-and-Growth-Opportunity-2026-2031-with-Regional-Market-Assessments.html
TSLA,Company,TSLA,KEYWORD_SEARCH,Big Tech stocks haven’t been this cheap in months. These investors say it’s time to buy. - MarketWatch,Big Tech stocks haven’t been this cheap in months. These investors say it’s time to buy.MarketWatch The Magnificent Seven Drove Markets. Now They’re Pulling in Different Directions. - WSJThe Wall Street Journal This Magnificent 7 Stock Will Plunge This YearYa…,Slashdot.org,2026-01-22T10:12:31Z,Negative,0.9650858044624329,0.9650858044624329,0.03491414338350296,https://slashdot.org/firehose.pl?op=view&amp;id=180637168
